CUSTOMERKEY,GEOGRAPHYKEY,CUSTOMERALTERNATEKEY,TITLE,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESTYLE,BIRTHDATE,MARITALSTATUS,SUFFIX,GENDER,EMAILADDRESS,YEARLYINCOME,TOTALCHILDREN,NUMBERCHILDRENATHOME,ENGLISHEDUCATION,SPANISHEDUCATION,FRENCHEDUCATION,ENGLISHOCCUPATION,SPANISHOCCUPATION,FRENCHOCCUPATION,HOUSEOWNERFLAG,NUMBERCARSOWNED,ADDRESSLINE1,ADDRESSLINE2,PHONE,DATEFIRSTPURCHASE,COMMUTEDISTANCE
20541,315,AW00020541,,Allison,M,Hernandez,0,1/3/1957,M,,F,allison41@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,19 Fieldcrest Dr.,,882-555-0115,7/7/2013,2-5 Miles
20542,336,AW00020542,,Hailey,W,Green,0,4/11/1956,M,,F,hailey54@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,7315 W. Holly Drive,,326-555-0172,15-08-2013,10+ Miles
20543,383,AW00020543,,Seth,,Miller,0,12/2/1962,M,,M,seth6@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,6359 Mozden Lane,,112-555-0110,30-07-2013,2-5 Miles
20544,627,AW00020544,,Dalton,,Hall,0,25-04-1958,M,,M,dalton23@adventure-works.com,70000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,2,7239 Green Leaf Drive,,484-555-0195,6/7/2013,2-5 Miles
20545,623,AW00020545,,Vanessa,,Butler,0,18-02-1958,S,,F,vanessa15@adventure-works.com,70000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,3,8922 Preston Ct,,863-555-0184,14-08-2013,2-5 Miles
20546,43,AW00020546,,Ruth,,Fernandez,0,25-04-1958,M,,F,ruth20@adventure-works.com,60000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,7239 Green Leaf Drive,,701-555-0131,2/5/2012,2-5 Miles
20547,56,AW00020547,,Ethan,,Chen,0,7/3/1959,M,,M,ethan22@adventure-works.com,70000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,5960 Cross Road,# 20,911-555-0117,4/9/2013,2-5 Miles
20548,152,AW00020548,,Phillip,S,Rodriguez,0,2/5/1963,M,,M,phillip21@adventure-works.com,120000,2,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,Wallstr 348,,1 (11) 500 555-0169,3/4/2012,5-10 Miles
20549,147,AW00020549,,Jennifer,D,Morris,0,6/11/1962,M,,F,jennifer54@adventure-works.com,130000,2,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Auf dem Ufer 4,,1 (11) 500 555-0164,27-04-2012,5-10 Miles
20550,235,AW00020550,,Mohamed,,Pal,0,13-12-1979,M,,F,mohamed1@adventure-works.com,150000,1,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,3633 Stratton Circle,,1 (11) 500 555-0174,10/5/2013,5-10 Miles
20551,245,AW00020551,,Daisy,L,Blanco,0,5/11/1962,M,,F,daisy10@adventure-works.com,150000,2,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,5018 Rio Blanco Dr.,,1 (11) 500 555-0113,25-01-2014,0-1 Miles
20552,259,AW00020552,,Heather,E,Liang,0,17-02-1968,M,,F,heather16@adventure-works.com,150000,2,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,3,6228 RaceCourt,,1 (11) 500 555-0167,1/6/2011,0-1 Miles
20555,118,AW00020555,,Kelvin,V,Raje,0,12/3/1962,M,,M,kelvin10@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,4,Parise Straße 1551,,1 (11) 500 555-0132,10/4/2012,5-10 Miles
20556,158,AW00020556,,Glenn,D,Sun,0,29-11-1967,M,,M,glenn14@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,Helsenbergbogen 2,,1 (11) 500 555-0180,23-04-2012,5-10 Miles
20557,231,AW00020557,,Lindsay,H,Lal,0,12/2/1962,M,,F,lindsay8@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,6985 Countrywood Ct,,1 (11) 500 555-0176,6/10/2013,5-10 Miles
20558,271,AW00020558,,Brianna,L,Stewart,0,1/12/1961,M,,F,brianna24@adventure-works.com,170000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,1996 Glenhaven Ave South,,1 (11) 500 555-0112,7/7/2011,5-10 Miles
20561,233,AW00020561,,Willie,,Liu,0,19-11-1960,S,,M,willie4@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,3,2291 Kreuger Drive,,1 (11) 500 555-0116,4/8/2011,0-1 Miles
20562,237,AW00020562,Mr.,Jim,,Rodman,0,9/9/1966,M,,F,jim4@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,2377 Joyce Dr,,899-555-0100,14-08-2011,5-10 Miles
20563,173,AW00020563,,Kendra,,Blanco,0,22-02-1950,M,,F,kendra15@adventure-works.com,110000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,Postfach 77 06 06,,1 (11) 500 555-0185,13-06-2013,10+ Miles
20564,235,AW00020564,,Jessie,,Gao,0,27-04-1950,S,,M,jessie19@adventure-works.com,130000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,3,6564 Bellwood Dr,,1 (11) 500 555-0114,31-08-2011,0-1 Miles
20565,244,AW00020565,,Tasha,,Yuan,0,8/11/1949,M,,F,tasha7@adventure-works.com,130000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,8624 Valley Blvd.,,1 (11) 500 555-0178,9/7/2013,0-1 Miles
20566,232,AW00020566,,George,L,Mehta,0,11/8/1950,M,,M,george20@adventure-works.com,110000,3,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,4,4848 Lighthouse Way,,1 (11) 500 555-0171,7/7/2013,5-10 Miles
20567,259,AW00020567,,Nicolas,P,Anand,0,8/2/1962,M,,M,nicolas20@adventure-works.com,130000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,4,6154 Geneva Ave.,,1 (11) 500 555-0115,23-11-2011,5-10 Miles
20570,254,AW00020570,,George,L,Martinez,0,7/8/1957,M,,M,george24@adventure-works.com,130000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,6155 Hawkridge Terr.,,1 (11) 500 555-0168,17-04-2013,0-1 Miles
20571,279,AW00020571,,Allison,D,Gray,0,10/4/1952,S,,F,allison4@adventure-works.com,170000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,4,7735 Mt Hood Circle,,1 (11) 500 555-0145,6/10/2013,0-1 Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20574,150,AW00020574,,Brett,A,Patel,0,13-05-1960,M,,M,brett2@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,Curieweg 2,,1 (11) 500 555-0176,29-04-2013,0-1 Miles
20575,256,AW00020575,,Stacey,,Cai,0,12/9/1959,M,,F,stacey22@adventure-works.com,130000,4,5,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,6183 Pinecrest Rd.,,1 (11) 500 555-0184,11/12/2011,10+ Miles
20576,256,AW00020576,,Johnathan,,Kapoor,0,24-12-1959,S,,M,johnathan2@adventure-works.com,130000,4,5,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,797 Seascape Circle,,1 (11) 500 555-0174,1/1/2012,0-1 Miles
20577,259,AW00020577,,Sheila,,Romero,0,26-05-1960,M,,F,sheila9@adventure-works.com,130000,4,5,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,4864 A St.,,1 (11) 500 555-0181,30-12-2011,0-1 Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20572,171,AW00020572,,Caroline,,Diaz,0,21-01-1959,M,,F,caroline23@adventure-works.com,80000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Erlenweg 74,,1 (11) 500 555-0111,19-08-2013,10+ Miles
20584,176,AW00020584,,Molly,,Schmidt,0,23-10-1956,S,,F,molly10@adventure-works.com,110000,4,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Auf der Krone 4224,,1 (11) 500 555-0144,14-04-2012,10+ Miles
20585,261,AW00020585,,Emily,,Lee,0,15-05-1962,M,,F,emily22@adventure-works.com,130000,4,5,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,3,9600 Sweeney Road,,1 (11) 500 555-0118,27-08-2013,10+ Miles
20588,262,AW00020588,,Nancy,M,Raman,0,22-09-1955,M,,F,nancy15@adventure-works.com,150000,4,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,4,4295 Bentley St.,,1 (11) 500 555-0116,19-02-2013,0-1 Miles
20591,150,AW00020591,,Kara,,Tang,0,13-09-1954,M,,F,kara4@adventure-works.com,120000,4,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,3,Heiderweg 4982,,1 (11) 500 555-0172,26-02-2013,10+ Miles
20592,257,AW00020592,,Jorge,J,Liu,0,21-03-1955,M,,M,jorge5@adventure-works.com,160000,4,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,4,399 Orange Street,,1 (11) 500 555-0195,24-01-2012,10+ Miles
20598,155,AW00020598,,Jackson,A,Powell,0,17-11-1952,M,,M,jackson11@adventure-works.com,100000,3,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,0,Heiderplatz 918,,1 (11) 500 555-0150,6/5/2012,10+ Miles
20599,241,AW00020599,,Kyle,,Wang,0,9/12/1952,M,,M,kyle20@adventure-works.com,120000,5,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,0,4,5404 Panoramic Ave,,1 (11) 500 555-0131,13-08-2013,10+ Miles
20600,9,AW00020600,,Dennis,J,Hu,0,24-01-1986,S,,M,dennis22@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,2383 Mt. Davidson Court,,1 (11) 500 555-0120,1/11/2011,5-10 Miles
20601,7,AW00020601,,Carrie,R,Munoz,0,6/10/1981,M,,F,carrie7@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,5558 Kaitlin Pl.,,1 (11) 500 555-0120,28-01-2014,10+ Miles
20602,15,AW00020602,,Casey,,Moreno,0,24-02-1982,S,,M,casey30@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,3,557 Diver Way,,1 (11) 500 555-0142,10/4/2013,10+ Miles
20603,31,AW00020603,,Henry,L,Sullivan,0,2/7/1981,S,,M,henry14@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,4429 Pine Creek Way,,1 (11) 500 555-0186,22-04-2013,10+ Miles
20604,31,AW00020604,,Harold,J,Martinez,0,11/10/1979,S,,M,harold15@adventure-works.com,60000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,4,4302 Oakleaf Ct.,,1 (11) 500 555-0159,31-08-2013,2-5 Miles
20605,32,AW00020605,,Kevin,F,Yang,0,30-01-1986,S,,M,kevin30@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,6155 Vista Oak Dr,,1 (11) 500 555-0152,25-04-2013,10+ Miles
20606,40,AW00020606,,Jocelyn,,Coleman,0,23-01-1980,M,,F,jocelyn6@adventure-works.com,70000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,756 Palm Dr,,1 (11) 500 555-0137,9/11/2011,10+ Miles
20607,18,AW00020607,,Donna,A,Raje,0,17-04-1980,S,,F,donna12@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,2341 Lindley Ct,,1 (11) 500 555-0115,15-12-2013,10+ Miles
20608,39,AW00020608,,Cara,,Hu,0,18-05-1979,S,,F,cara16@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,2,7114 SeaView Court,,1 (11) 500 555-0155,6/11/2011,10+ Miles
20609,13,AW00020609,,Fernando,M,Bryant,0,3/10/1978,M,,M,fernando59@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,2,1790 Holton Court,,1 (11) 500 555-0160,25-11-2011,10+ Miles
20610,8,AW00020610,,Jessie,,Zhou,0,6/3/1984,M,,M,jessie13@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,3,537 Panoramic Avenue,,1 (11) 500 555-0155,10/11/2011,10+ Miles
20611,16,AW00020611,,Carla,A,Sullivan,0,18-04-1979,M,,F,carla15@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,0,3,4976 Norris Court,,1 (11) 500 555-0162,29-10-2011,10+ Miles
20612,37,AW00020612,,Colin,J,Yang,0,29-10-1978,M,,M,colin5@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,3,3230 Virginia Hills,,1 (11) 500 555-0158,20-11-2011,10+ Miles
20613,27,AW00020613,,Lindsay,L,Raje,0,13-04-1979,M,,F,lindsay14@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,3,9856 Gonzalez Ct.,,1 (11) 500 555-0162,15-11-2011,10+ Miles
20614,10,AW00020614,,Gregory,,Shan,0,2/1/1979,S,,M,gregory13@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,3,2801 San Ramon Road,,1 (11) 500 555-0188,12/11/2011,10+ Miles
20615,8,AW00020615,,Laura,,Wu,0,20-04-1979,S,,F,laura13@adventure-works.com,110000,0,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Management,Gestión,Direction,1,3,4746 Clear Court,# 61,1 (11) 500 555-0188,19-11-2011,10+ Miles
20616,9,AW00020616,,Kristi,,Serrano,0,12/8/1978,S,,F,kristi12@adventure-works.com,120000,0,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,8027 Blue Cr,,1 (11) 500 555-0148,30-11-2011,10+ Miles
20617,33,AW00020617,,Chloe,L,Johnson,0,25-05-1983,S,,F,chloe35@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,3,8966 Keywood Ct,,1 (11) 500 555-0112,20-12-2011,10+ Miles
20618,22,AW00020618,,Marie,V,Rubio,0,11/1/1977,S,,F,marie45@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,3563 Mulberry,,1 (11) 500 555-0123,5/3/2013,10+ Miles
20619,37,AW00020619,,Maurice,C,Raji,0,7/11/1976,S,,M,maurice22@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,4,8831 Cloverleaf Circle,,1 (11) 500 555-0115,5/11/2013,10+ Miles
20620,19,AW00020620,,Victoria,J,Cook,0,3/8/1976,S,,F,victoria29@adventure-works.com,90000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,3,6526 Edie Ct.,,1 (11) 500 555-0167,19-12-2011,10+ Miles
20621,14,AW00020621,,Meredith,M,Alonso,0,5/8/1977,M,,F,meredith31@adventure-works.com,120000,0,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,0,4,9770 Brandywine Way,,1 (11) 500 555-0189,6/12/2011,10+ Miles
20622,20,AW00020622,,Jerome,L,Suarez,0,31-12-1977,M,,M,jerome18@adventure-works.com,120000,0,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,5585 Antone Court,,1 (11) 500 555-0193,25-12-2011,10+ Miles
20623,16,AW00020623,,Ruth,,Garcia,0,29-11-1977,M,,F,ruth19@adventure-works.com,130000,4,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,4,4210 Band Court,,1 (11) 500 555-0197,12/12/2011,0-1 Miles
20624,23,AW00020624,,Deborah,,Shan,0,12/10/1976,S,,F,deborah15@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,3,1162 Park Glenn,,1 (11) 500 555-0159,17-12-2011,10+ Miles
20625,15,AW00020625,,Rafael,J,Yuan,0,9/5/1982,M,,M,rafael30@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,3,7393 N Ranchford Court,,1 (11) 500 555-0156,22-12-2011,10+ Miles
20626,18,AW00020626,,Jarrod,,Sara,0,10/2/1982,M,,M,jarrod10@adventure-works.com,100000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,4,7820 S. Rising Ave,,1 (11) 500 555-0141,8/12/2011,10+ Miles
20627,38,AW00020627,,Theresa,,Navarro,0,30-09-1975,M,,F,theresa7@adventure-works.com,110000,0,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,4,1626 Green Valley Road,,1 (11) 500 555-0116,15-12-2011,10+ Miles
20628,12,AW00020628,,Rodney,J,Gutierrez,0,21-11-1981,S,,M,rodney7@adventure-works.com,120000,0,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,6841 Monti Dr.,,1 (11) 500 555-0187,13-12-2011,10+ Miles
20629,11,AW00020629,,Bonnie,,Raje,0,30-08-1975,M,,F,bonnie20@adventure-works.com,120000,0,5,Partial High School,Educación secundaria (en curso),Niveau bac,Professional,Profesional,Cadre,1,4,8162 Olympic Dr.,,1 (11) 500 555-0112,4/12/2011,10+ Miles
20630,3,AW00020630,,Diane,M,Alonso,0,12/9/1975,M,,F,diane13@adventure-works.com,130000,5,5,High School,Educación secundaria,Bac + 2,Management,Gestión,Direction,1,4,9526 Baird Court,,1 (11) 500 555-0194,1/11/2013,0-1 Miles
20631,26,AW00020631,,Gerald,E,Dominguez,0,14-04-1976,S,,M,gerald21@adventure-works.com,130000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,4998 Tahoe Place,,1 (11) 500 555-0171,29-06-2013,0-1 Miles
20632,69,AW00020632,,Marcus,R,Stewart,0,2/8/1975,S,,M,marcus96@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,4900 La Salle St.,,233-555-0162,25-09-2013,2-5 Miles
20633,623,AW00020633,,Luke,A,Collins,0,7/8/1969,M,,M,luke34@adventure-works.com,90000,5,5,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,5618 Mill Rd.,,167-555-0111,4/10/2013,2-5 Miles
20634,637,AW00020634,,Stephanie,V,Bryant,0,4/2/1970,M,,F,stephanie45@adventure-works.com,100000,5,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,0,5651 San Benito Drive,,741-555-0155,7/4/2013,2-5 Miles
20635,644,AW00020635,,Nathan,J,Young,0,6/11/1969,M,,M,nathan47@adventure-works.com,110000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,4935 Balhan Drive,,365-555-0181,15-07-2013,1-2 Miles
20636,345,AW00020636,,Olivia,G,Patterson,0,1/5/1975,M,,F,olivia56@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,6146 Holland Drive,,745-555-0174,6/3/2013,1-2 Miles
20637,314,AW00020637,,John,,Brown,0,8/12/1961,M,,M,john42@adventure-works.com,70000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,1283 Cowell Rd.,,186-555-0112,12/5/2013,5-10 Miles
20638,315,AW00020638,,Thomas,C,Collins,0,8/2/1962,S,,M,thomas39@adventure-works.com,80000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6299 Bourton Ct.,,540-555-0118,12/8/2013,2-5 Miles
20639,553,AW00020639,,Emily,A,Ross,0,17-12-1961,M,,F,emily29@adventure-works.com,80000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,0,6261 Amador Ct.,,125-555-0125,19-08-2013,0-1 Miles
20640,316,AW00020640,,Noah,S,Turner,0,29-11-1961,M,,M,noah32@adventure-works.com,90000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,0,4858 Charlotte Ave,,142-555-0112,17-08-2013,5-10 Miles
20641,337,AW00020641,,Isabella,P,Robinson,0,19-02-1967,S,,F,isabella74@adventure-works.com,90000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,0,3532 St. Andrews Drive,,130-555-0131,17-09-2013,5-10 Miles
20642,536,AW00020642,,Patricia,,Prasad,0,1/11/1967,S,,F,patricia13@adventure-works.com,90000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,2947 Vine Lane,,101-555-0161,16-10-2013,5-10 Miles
20643,329,AW00020643,,Abigail,,Patterson,0,15-07-1939,M,,F,abigail65@adventure-works.com,90000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,324 Woodbury Place,,132-555-0110,28-08-2013,10+ Miles
20644,343,AW00020644,,Patrick,,Brooks,0,17-08-1939,S,,M,patrick7@adventure-works.com,130000,1,2,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,3,4480 Armstrong Rd.,,972-555-0145,29-10-2013,0-1 Miles
20645,642,AW00020645,,Xavier,,Stewart,0,4/3/1983,M,,M,xavier84@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5900 Cleveland Rd.,,590-555-0190,9/8/2013,0-1 Miles
20646,553,AW00020646,,Ryan,E,Chen,0,21-11-1977,M,,M,ryan29@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5457 Chrislend Court,,493-555-0113,24-08-2013,0-1 Miles
